group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,1024,92030598.0,680
cir_mgf_analytical_numerical,numeric,1024,93102066.0,688
cir_mgf_analytical_numerical,numeric,1024,94428450.0,696
cir_mgf_analytical_numerical,numeric,1024,95282740.0,704
cir_mgf_analytical_numerical,numeric,1024,96394242.0,712
cir_mgf_analytical_numerical,numeric,1024,97579861.0,720
cir_mgf_analytical_numerical,numeric,1024,98544448.0,728
cir_mgf_analytical_numerical,numeric,1024,99551144.0,736
cir_mgf_analytical_numerical,numeric,1024,100630135.0,744
cir_mgf_analytical_numerical,numeric,1024,101710037.0,752
cir_mgf_analytical_numerical,numeric,1024,102839824.0,760
cir_mgf_analytical_numerical,numeric,1024,103947567.0,768
cir_mgf_analytical_numerical,numeric,1024,104969070.0,776
cir_mgf_analytical_numerical,numeric,1024,106182653.0,784
cir_mgf_analytical_numerical,numeric,1024,107193948.0,792
cir_mgf_analytical_numerical,numeric,1024,108500333.0,800
