group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,128,60914790.0,3596
cir_mgf_analytical_numerical,numeric,128,63761708.0,3654
cir_mgf_analytical_numerical,numeric,128,66106723.0,3712
cir_mgf_analytical_numerical,numeric,128,66223923.0,3770
cir_mgf_analytical_numerical,numeric,128,63564807.0,3828
cir_mgf_analytical_numerical,numeric,128,65816521.0,3886
cir_mgf_analytical_numerical,numeric,128,64737714.0,3944
cir_mgf_analytical_numerical,numeric,128,67323731.0,4002
cir_mgf_analytical_numerical,numeric,128,67865634.0,4060
cir_mgf_analytical_numerical,numeric,128,80745316.0,4118
cir_mgf_analytical_numerical,numeric,128,68068136.0,4176
cir_mgf_analytical_numerical,numeric,128,73053867.0,4234
cir_mgf_analytical_numerical,numeric,128,71869260.0,4292
cir_mgf_analytical_numerical,numeric,128,73912073.0,4350
cir_mgf_analytical_numerical,numeric,128,74956579.0,4408
cir_mgf_analytical_numerical,numeric,128,75046780.0,4466
cir_mgf_analytical_numerical,numeric,128,75556083.0,4524
cir_mgf_analytical_numerical,numeric,128,77107993.0,4582
cir_mgf_analytical_numerical,numeric,128,78100600.0,4640
cir_mgf_analytical_numerical,numeric,128,82012024.0,4698
cir_mgf_analytical_numerical,numeric,128,79984812.0,4756
cir_mgf_analytical_numerical,numeric,128,80998018.0,4814
cir_mgf_analytical_numerical,numeric,128,93256296.0,4872
cir_mgf_analytical_numerical,numeric,128,87953462.0,4930
cir_mgf_analytical_numerical,numeric,128,89893475.0,4988
cir_mgf_analytical_numerical,numeric,128,85141645.0,5046
cir_mgf_analytical_numerical,numeric,128,94136002.0,5104
cir_mgf_analytical_numerical,numeric,128,90034075.0,5162
cir_mgf_analytical_numerical,numeric,128,88734068.0,5220
cir_mgf_analytical_numerical,numeric,128,88775168.0,5278
cir_mgf_analytical_numerical,numeric,128,90240077.0,5336
cir_mgf_analytical_numerical,numeric,128,95339609.0,5394
cir_mgf_analytical_numerical,numeric,128,91251884.0,5452
cir_mgf_analytical_numerical,numeric,128,94320603.0,5510
cir_mgf_analytical_numerical,numeric,128,97582024.0,5568
cir_mgf_analytical_numerical,numeric,128,94523605.0,5626
cir_mgf_analytical_numerical,numeric,128,103238260.0,5684
cir_mgf_analytical_numerical,numeric,128,105692976.0,5742
cir_mgf_analytical_numerical,numeric,128,102704056.0,5800
