group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,analytical,128,35636063.0,411156
cir_mgf_analytical_numerical,analytical,128,36569141.0,422577
cir_mgf_analytical_numerical,analytical,128,37567922.0,433998
cir_mgf_analytical_numerical,analytical,128,38750568.0,445419
cir_mgf_analytical_numerical,analytical,128,39796820.0,456840
cir_mgf_analytical_numerical,analytical,128,40568314.0,468261
cir_mgf_analytical_numerical,analytical,128,41608954.0,479682
cir_mgf_analytical_numerical,analytical,128,42607005.0,491103
cir_mgf_analytical_numerical,analytical,128,43477275.0,502524
cir_mgf_analytical_numerical,analytical,128,44495804.0,513945
cir_mgf_analytical_numerical,analytical,128,45818813.0,525366
cir_mgf_analytical_numerical,analytical,128,46470614.0,536787
cir_mgf_analytical_numerical,analytical,128,47478382.0,548208
cir_mgf_analytical_numerical,analytical,128,49178077.0,559629
cir_mgf_analytical_numerical,analytical,128,49651404.0,571050
cir_mgf_analytical_numerical,analytical,128,50540841.0,582471
cir_mgf_analytical_numerical,analytical,128,51513673.0,593892
cir_mgf_analytical_numerical,analytical,128,52568590.0,605313
cir_mgf_analytical_numerical,analytical,128,53633727.0,616734
cir_mgf_analytical_numerical,analytical,128,54871014.0,628155
cir_mgf_analytical_numerical,analytical,128,55346345.0,639576
cir_mgf_analytical_numerical,analytical,128,56519343.0,650997
cir_mgf_analytical_numerical,analytical,128,57403339.0,662418
cir_mgf_analytical_numerical,analytical,128,58364069.0,673839
cir_mgf_analytical_numerical,analytical,128,59397426.0,685260
cir_mgf_analytical_numerical,analytical,128,60588377.0,696681
cir_mgf_analytical_numerical,analytical,128,61374520.0,708102
cir_mgf_analytical_numerical,analytical,128,62301106.0,719523
cir_mgf_analytical_numerical,analytical,128,63330846.0,730944
cir_mgf_analytical_numerical,analytical,128,64297317.0,742365
cir_mgf_analytical_numerical,analytical,128,65265982.0,753786
cir_mgf_analytical_numerical,analytical,128,66337680.0,765207
cir_mgf_analytical_numerical,analytical,128,67734908.0,776628
cir_mgf_analytical_numerical,analytical,128,68513727.0,788049
cir_mgf_analytical_numerical,analytical,128,69412752.0,799470
cir_mgf_analytical_numerical,analytical,128,70494739.0,810891
cir_mgf_analytical_numerical,analytical,128,71387963.0,822312
cir_mgf_analytical_numerical,analytical,128,72227476.0,833733
cir_mgf_analytical_numerical,analytical,128,73531448.0,845154
cir_mgf_analytical_numerical,analytical,128,74255135.0,856575
cir_mgf_analytical_numerical,analytical,128,75375825.0,867996
cir_mgf_analytical_numerical,analytical,128,76121372.0,879417
cir_mgf_analytical_numerical,analytical,128,77199011.0,890838
cir_mgf_analytical_numerical,analytical,128,78501723.0,902259
cir_mgf_analytical_numerical,analytical,128,79196464.0,913680
cir_mgf_analytical_numerical,analytical,128,80333274.0,925101
cir_mgf_analytical_numerical,analytical,128,81281791.0,936522
cir_mgf_analytical_numerical,analytical,128,82385369.0,947943
cir_mgf_analytical_numerical,analytical,128,83437551.0,959364
cir_mgf_analytical_numerical,analytical,128,84382163.0,970785
cir_mgf_analytical_numerical,analytical,128,85221824.0,982206
cir_mgf_analytical_numerical,analytical,128,86293422.0,993627
cir_mgf_analytical_numerical,analytical,128,87203237.0,1005048
cir_mgf_analytical_numerical,analytical,128,88519413.0,1016469
cir_mgf_analytical_numerical,analytical,128,89151246.0,1027890
cir_mgf_analytical_numerical,analytical,128,90011629.0,1039311
cir_mgf_analytical_numerical,analytical,128,91152988.0,1050732
cir_mgf_analytical_numerical,analytical,128,92136973.0,1062153
cir_mgf_analytical_numerical,analytical,128,93224753.0,1073574
cir_mgf_analytical_numerical,analytical,128,94263489.0,1084995
cir_mgf_analytical_numerical,analytical,128,95296265.0,1096416
cir_mgf_analytical_numerical,analytical,128,96088779.0,1107837
cir_mgf_analytical_numerical,analytical,128,97311640.0,1119258
cir_mgf_analytical_numerical,analytical,128,98099205.0,1130679
cir_mgf_analytical_numerical,analytical,128,99365597.0,1142100
