group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,256,42586111.0,1260
cir_mgf_analytical_numerical,numeric,256,43597896.0,1290
cir_mgf_analytical_numerical,numeric,256,44643135.0,1320
cir_mgf_analytical_numerical,numeric,256,45664439.0,1350
cir_mgf_analytical_numerical,numeric,256,46655556.0,1380
cir_mgf_analytical_numerical,numeric,256,47659597.0,1410
cir_mgf_analytical_numerical,numeric,256,48853062.0,1440
cir_mgf_analytical_numerical,numeric,256,49700371.0,1470
cir_mgf_analytical_numerical,numeric,256,50686119.0,1500
cir_mgf_analytical_numerical,numeric,256,51737920.0,1530
cir_mgf_analytical_numerical,numeric,256,52799127.0,1560
cir_mgf_analytical_numerical,numeric,256,53875705.0,1590
cir_mgf_analytical_numerical,numeric,256,54767266.0,1620
cir_mgf_analytical_numerical,numeric,256,55810471.0,1650
cir_mgf_analytical_numerical,numeric,256,56894651.0,1680
cir_mgf_analytical_numerical,numeric,256,57825256.0,1710
cir_mgf_analytical_numerical,numeric,256,58846370.0,1740
cir_mgf_analytical_numerical,numeric,256,60050854.0,1770
cir_mgf_analytical_numerical,numeric,256,60948769.0,1800
cir_mgf_analytical_numerical,numeric,256,61969291.0,1830
cir_mgf_analytical_numerical,numeric,256,62893453.0,1860
cir_mgf_analytical_numerical,numeric,256,63915188.0,1890
cir_mgf_analytical_numerical,numeric,256,64921654.0,1920
cir_mgf_analytical_numerical,numeric,256,65988282.0,1950
cir_mgf_analytical_numerical,numeric,256,67326666.0,1980
cir_mgf_analytical_numerical,numeric,256,67934861.0,2010
cir_mgf_analytical_numerical,numeric,256,69275860.0,2040
cir_mgf_analytical_numerical,numeric,256,70071293.0,2070
cir_mgf_analytical_numerical,numeric,256,71013019.0,2100
cir_mgf_analytical_numerical,numeric,256,72035774.0,2130
cir_mgf_analytical_numerical,numeric,256,73175178.0,2160
cir_mgf_analytical_numerical,numeric,256,74427704.0,2190
cir_mgf_analytical_numerical,numeric,256,75737675.0,2220
cir_mgf_analytical_numerical,numeric,256,76215656.0,2250
cir_mgf_analytical_numerical,numeric,256,77163272.0,2280
cir_mgf_analytical_numerical,numeric,256,78145071.0,2310
cir_mgf_analytical_numerical,numeric,256,79286259.0,2340
cir_mgf_analytical_numerical,numeric,256,80407449.0,2370
cir_mgf_analytical_numerical,numeric,256,81135966.0,2400
cir_mgf_analytical_numerical,numeric,256,82305357.0,2430
cir_mgf_analytical_numerical,numeric,256,83207048.0,2460
cir_mgf_analytical_numerical,numeric,256,84256353.0,2490
cir_mgf_analytical_numerical,numeric,256,85198479.0,2520
cir_mgf_analytical_numerical,numeric,256,86242566.0,2550
cir_mgf_analytical_numerical,numeric,256,87325284.0,2580
cir_mgf_analytical_numerical,numeric,256,88423332.0,2610
cir_mgf_analytical_numerical,numeric,256,89271582.0,2640
cir_mgf_analytical_numerical,numeric,256,90412159.0,2670
cir_mgf_analytical_numerical,numeric,256,91288150.0,2700
cir_mgf_analytical_numerical,numeric,256,92369947.0,2730
cir_mgf_analytical_numerical,numeric,256,93289692.0,2760
cir_mgf_analytical_numerical,numeric,256,94503023.0,2790
cir_mgf_analytical_numerical,numeric,256,95604697.0,2820
cir_mgf_analytical_numerical,numeric,256,96342703.0,2850
cir_mgf_analytical_numerical,numeric,256,97915233.0,2880
cir_mgf_analytical_numerical,numeric,256,99057674.0,2910
cir_mgf_analytical_numerical,numeric,256,99432932.0,2940
cir_mgf_analytical_numerical,numeric,256,101374011.0,2970
cir_mgf_analytical_numerical,numeric,256,101417727.0,3000
